row_id,HomePlanet,Destination,CryoSleep,Age,VIP,TotalSpent,HasGroup,Deck,Side,CabinNo,Transported
7062,Mars,Trappist,False,0.0,False,0.0,True,F,S,1437,True
7063,Earth,PSO,False,25.0,False,653.0,False,F,P,1557,False
7064,Europa,Trappist,True,26.0,False,0.0,True,B,P,246,True
7065,Europa,PSO,False,32.0,True,18692.0,True,B,P,246,False
7066,Earth,Trappist,False,58.0,False,1934.0,False,F,P,1559,False
7067,Earth,Trappist,False,44.0,False,1154.0,False,F,P,1560,False
7068,Earth,Trappist,False,41.0,False,908.0,False,G,P,1214,False
7069,Earth,Trappist,False,24.0,False,810.0,False,G,S,1219,True
7070,Earth,Trappist,True,41.0,False,0.0,True,G,P,1215,True
7071,Earth,PSO,True,23.0,False,0.0,True,G,P,1215,True
7072,Europa,Trappist,False,27.0,False,9490.0,True,C,S,279,False
7073,Europa,Cancri,True,61.0,False,0.0,True,C,S,279,True
7074,Earth,Trappist,False,18.0,False,794.0,False,F,P,1561,True
7075,Earth,Trappist,True,18.0,False,0.0,False,G,S,1221,True
7076,Europa,Trappist,True,,False,0.0,True,B,S,286,True
7077,Europa,Cancri,True,15.0,False,0.0,True,B,S,286,True
7078,Earth,Cancri,False,12.0,False,0.0,False,G,S,1223,True
7079,Earth,PSO,False,40.0,False,766.0,False,F,S,1439,False
7080,Earth,Trappist,False,19.0,False,1169.0,False,F,P,1562,True
7081,Mars,Trappist,True,18.0,False,0.0,False,F,S,1440,True
7082,Europa,Trappist,False,48.0,True,15601.0,True,A,P,81,False
7083,Europa,Cancri,False,37.0,False,,True,A,P,81,False
7084,Earth,Trappist,False,35.0,False,901.0,False,F,S,1442,False
7085,Earth,Trappist,False,29.0,False,758.0,False,F,P,1564,False
7086,Earth,Trappist,False,54.0,False,787.0,False,E,S,501,False
7087,Earth,Trappist,True,,False,0.0,False,G,S,1225,False
7088,Earth,Trappist,False,22.0,False,1608.0,False,E,P,489,True
7089,Earth,PSO,True,18.0,False,0.0,False,G,P,1216,True
7090,Earth,Trappist,False,26.0,False,792.0,False,E,P,490,True
7091,Earth,PSO,False,19.0,False,599.0,False,F,S,1444,False
7092,Earth,Trappist,False,22.0,False,864.0,False,F,P,1569,False
7093,Europa,Trappist,,17.0,False,0.0,False,C,P,244,True
7094,Earth,Trappist,False,18.0,False,776.0,False,F,S,1445,False
7095,Mars,Cancri,True,39.0,False,0.0,False,F,P,1570,True
7096,Europa,Trappist,False,37.0,False,8606.0,True,B,P,247,True
7097,Europa,Cancri,True,17.0,False,0.0,True,B,P,247,True
7098,Europa,Cancri,False,25.0,False,6810.0,True,B,P,247,False
7099,Europa,Trappist,False,9.0,False,0.0,True,B,P,247,True
7100,Earth,Cancri,True,15.0,False,0.0,False,G,S,1227,False
7101,Earth,Trappist,False,19.0,False,804.0,False,F,P,1571,False
7102,Mars,Trappist,False,18.0,False,3869.0,True,E,P,493,False
7103,Mars,Trappist,False,50.0,True,2767.0,True,D,P,237,False
7104,Earth,Trappist,True,14.0,False,0.0,False,G,S,1228,False
7105,Earth,PSO,True,19.0,False,0.0,False,G,P,1217,False
7106,Europa,Cancri,True,33.0,False,0.0,False,B,S,287,True
7107,Europa,Trappist,False,23.0,False,2369.0,True,D,P,239,True
7108,Europa,Trappist,False,39.0,False,,True,D,P,239,False
7109,Earth,PSO,False,14.0,False,1533.0,False,E,S,502,False
7110,Earth,Cancri,False,14.0,False,657.0,False,F,P,1572,False
7111,Earth,PSO,False,45.0,False,677.0,False,G,S,1229,True
7112,Earth,Trappist,True,22.0,False,0.0,False,G,S,1230,True
7113,Mars,Trappist,False,36.0,False,2222.0,False,F,P,1574,True
7114,Europa,,,19.0,False,0.0,True,B,S,288,True
7115,Europa,Trappist,True,59.0,False,0.0,True,B,S,288,True
7116,Europa,Trappist,False,31.0,False,2795.0,True,B,S,288,False
7117,Europa,Cancri,True,31.0,False,0.0,True,C,S,281,True
7118,Europa,Trappist,False,39.0,,12273.0,True,C,S,281,False
7119,Europa,Trappist,False,28.0,False,4012.0,True,C,S,281,True
7120,Europa,Trappist,True,19.0,False,0.0,True,C,S,281,True
7121,Europa,Trappist,False,29.0,False,2308.0,False,C,P,245,True
7122,Earth,Cancri,True,0.0,False,0.0,True,G,P,1219,True
7123,Earth,Cancri,False,15.0,False,714.0,True,G,P,1219,True
7124,Earth,Trappist,False,18.0,False,1586.0,False,F,S,1450,False
7125,Europa,Cancri,True,49.0,False,0.0,False,C,S,282,True
7126,Earth,Trappist,False,36.0,False,761.0,False,F,S,1451,True
7127,Europa,Cancri,True,40.0,False,0.0,True,C,S,283,True
7128,Europa,Trappist,True,56.0,False,0.0,True,C,S,283,True
7129,Earth,PSO,True,67.0,False,0.0,False,G,S,1231,True
7130,Earth,Trappist,False,44.0,False,787.0,False,E,P,495,False
7131,Earth,Trappist,False,17.0,False,1007.0,False,G,S,1232,False
7132,Mars,Trappist,True,27.0,False,0.0,True,F,P,1579,True
7133,Mars,Trappist,False,23.0,False,1121.0,True,F,P,1579,False
7134,Mars,Cancri,False,28.0,False,2662.0,False,F,S,1452,False
7135,Mars,Trappist,True,54.0,False,0.0,False,F,S,1453,True
7136,Mars,Trappist,True,26.0,False,0.0,False,F,S,1454,True
7137,Europa,Cancri,False,40.0,True,2916.0,True,A,P,83,False
7138,Europa,Trappist,True,39.0,False,0.0,True,A,P,83,True
7139,Europa,Cancri,True,40.0,False,0.0,False,C,P,246,True
7140,Earth,PSO,False,20.0,False,736.0,False,F,S,1457,True
7141,Earth,Trappist,False,18.0,False,809.0,False,G,S,1235,True
7142,Mars,,False,17.0,False,5917.0,False,F,P,1583,False
7143,Europa,Cancri,True,35.0,False,0.0,False,B,P,250,True
7144,Earth,Trappist,False,31.0,False,769.0,False,G,S,1237,False
7145,Earth,Trappist,False,40.0,False,882.0,False,G,P,1223,False
7146,Europa,PSO,True,50.0,False,0.0,False,C,S,284,True
7147,Earth,Trappist,False,21.0,False,799.0,False,F,S,1458,False
7148,Earth,Trappist,False,29.0,False,792.0,False,E,P,496,False
7149,Europa,Cancri,False,63.0,False,5559.0,False,A,S,92,True
7150,Mars,Trappist,False,19.0,False,1325.0,True,F,P,1584,True
7151,Mars,Trappist,False,36.0,False,1765.0,True,D,P,240,False
7152,Earth,Cancri,False,48.0,False,933.0,False,F,P,1585,False
7153,Europa,Trappist,False,33.0,False,3453.0,False,E,P,497,False
7154,Mars,Trappist,False,28.0,False,2708.0,False,D,S,226,False
7155,Earth,Trappist,False,39.0,False,848.0,False,G,P,1224,False
7156,Earth,,True,27.0,False,0.0,False,G,S,1239,True
7157,Europa,Cancri,True,58.0,False,0.0,False,B,S,289,True
7158,Europa,Cancri,True,44.0,False,0.0,False,B,S,290,True
7159,Earth,Trappist,True,23.0,False,0.0,False,G,P,1226,True
7160,Earth,Cancri,False,21.0,False,654.0,False,F,P,1586,True
7161,Europa,Cancri,False,53.0,False,11621.0,True,C,P,247,False
7162,Europa,Trappist,True,14.0,False,0.0,True,C,P,247,True
7163,Earth,PSO,True,17.0,False,0.0,False,G,P,1227,True
7164,Europa,Cancri,False,25.0,False,18267.0,True,C,S,285,True
7165,Europa,Cancri,False,44.0,True,4002.0,True,C,S,285,False
7166,Europa,Cancri,False,24.0,False,4435.0,True,C,S,285,True
7167,Earth,Trappist,False,24.0,False,810.0,False,G,S,1240,False
7168,Earth,Trappist,True,24.0,False,0.0,False,G,S,1241,True
7169,Earth,Trappist,True,0.0,False,0.0,True,G,S,1242,True
7170,Earth,Cancri,True,7.0,False,0.0,True,G,S,1242,False
7171,Earth,PSO,True,3.0,False,0.0,True,G,S,1242,True
7172,Earth,Trappist,False,18.0,False,806.0,True,F,S,1461,True
7173,Earth,Trappist,True,4.0,False,0.0,True,G,S,1242,False
7174,Europa,Cancri,True,40.0,False,0.0,False,B,S,292,True
7175,Earth,Trappist,True,16.0,False,0.0,False,G,S,1244,False
7176,Europa,Cancri,True,25.0,False,0.0,False,B,S,294,True
7177,Earth,Trappist,True,10.0,False,0.0,False,G,S,1245,True
7178,Earth,,True,40.0,False,0.0,False,G,P,1229,True
7179,Mars,Trappist,True,19.0,False,0.0,False,F,P,1591,True
7180,Europa,Cancri,True,15.0,False,0.0,False,B,P,251,True
7181,Earth,Trappist,False,24.0,False,,False,G,P,1230,False
7182,Mars,Trappist,True,21.0,False,0.0,False,F,S,1465,True
7183,Earth,Trappist,False,29.0,False,738.0,False,F,S,1466,False
7184,Mars,Trappist,False,37.0,True,2788.0,False,D,S,227,False
7185,Earth,PSO,True,49.0,False,0.0,False,G,S,1247,False
7186,Earth,Trappist,False,42.0,False,1817.0,True,G,P,1231,False
7187,Earth,Trappist,True,54.0,False,0.0,True,G,P,1231,True
7188,Earth,Trappist,True,33.0,False,0.0,False,G,P,1232,False
7189,Europa,Trappist,False,27.0,False,7792.0,False,C,P,250,False
7190,Earth,Trappist,True,53.0,False,0.0,False,G,S,1248,False
7191,Earth,Trappist,False,28.0,False,900.0,False,F,S,1467,True
7192,Europa,Trappist,False,24.0,False,6525.0,False,C,S,286,True
7193,Earth,PSO,False,20.0,False,1184.0,False,F,P,1596,False
7194,Earth,Trappist,False,0.0,False,0.0,False,G,P,1233,False
7195,Earth,,False,24.0,False,693.0,False,F,P,1597,False
7196,Earth,Trappist,,28.0,False,0.0,False,G,P,1234,True
7197,Mars,Trappist,True,42.0,False,0.0,False,F,P,1598,True
7198,Europa,Cancri,False,32.0,True,3364.0,False,C,S,287,False
7199,Europa,Trappist,False,36.0,False,3394.0,True,B,P,252,True
7200,Europa,Trappist,False,40.0,False,0.0,True,B,P,252,True
7201,Earth,Trappist,False,30.0,False,,False,F,P,1599,False
7202,Mars,Trappist,False,34.0,False,1013.0,True,E,P,499,False
7203,Mars,Trappist,False,37.0,False,1120.0,True,F,P,1601,False
7204,Europa,Trappist,,41.0,False,0.0,True,B,S,295,True
7205,Europa,Cancri,True,25.0,False,0.0,True,B,S,295,True
7206,Mars,Trappist,False,39.0,False,1148.0,False,F,P,1602,True
7207,Earth,Cancri,False,0.0,False,0.0,False,G,P,1235,True
7208,Mars,Trappist,False,54.0,False,1288.0,False,F,P,1603,False
7209,Earth,Trappist,True,16.0,False,0.0,False,G,P,1236,False
7210,Earth,Trappist,False,0.0,False,0.0,True,G,S,1251,True
7211,Earth,Trappist,True,13.0,False,0.0,True,G,S,1251,True
7212,Mars,Trappist,False,46.0,False,,False,F,S,1470,False
7213,Earth,,False,23.0,False,1784.0,False,G,P,1237,False
7214,Earth,Trappist,False,18.0,False,696.0,False,F,S,1471,False
7215,Earth,PSO,False,27.0,False,2721.0,True,F,P,1604,False
7216,Earth,PSO,True,24.0,False,0.0,True,G,P,1238,False
7217,Europa,Trappist,False,27.0,False,6751.0,False,B,P,253,True
7218,,Trappist,False,24.0,False,1783.0,False,D,P,241,False
7219,Europa,Trappist,False,25.0,True,4301.0,False,A,S,93,True
7220,Europa,Trappist,True,30.0,False,0.0,False,B,S,296,True
7221,Earth,Trappist,False,19.0,False,1800.0,False,G,P,1239,False
7222,Earth,Cancri,False,18.0,False,658.0,False,F,P,1605,False
7223,Europa,Cancri,True,49.0,False,0.0,False,E,P,500,True
7224,Earth,Trappist,False,64.0,False,907.0,False,G,P,1240,False
7225,Mars,Trappist,True,26.0,False,0.0,False,E,S,506,True
7226,Earth,Cancri,False,53.0,False,800.0,False,F,P,1606,False
7227,Mars,Trappist,False,27.0,False,2709.0,False,D,P,242,True
7228,Europa,Trappist,True,27.0,False,0.0,False,B,P,254,True
7229,Mars,Trappist,False,25.0,False,704.0,False,F,S,1472,False
7230,Earth,Cancri,False,33.0,False,660.0,False,E,S,507,True
7231,Europa,Trappist,False,27.0,False,7670.0,False,C,S,289,False
7232,Europa,Cancri,True,20.0,False,0.0,False,C,P,251,True
7233,Europa,Cancri,True,39.0,False,0.0,False,B,P,255,True
7234,Mars,Trappist,False,27.0,False,2114.0,False,E,P,502,False
7235,Mars,Trappist,True,19.0,False,0.0,False,F,S,1476,True
7236,Earth,Trappist,False,22.0,False,608.0,False,F,P,1609,False
7237,Earth,Trappist,False,3.0,False,0.0,True,G,S,1252,False
7238,Earth,Trappist,False,24.0,False,787.0,True,E,S,508,False
7239,Mars,Trappist,True,41.0,False,0.0,True,F,S,1477,True
7240,Mars,Trappist,True,18.0,False,0.0,True,F,S,1477,True
7241,Earth,Trappist,False,63.0,False,1020.0,False,G,P,1244,False
7242,Europa,Trappist,False,19.0,False,6307.0,True,B,S,298,False
7243,Europa,Trappist,True,39.0,False,0.0,True,B,S,298,True
7244,Europa,Cancri,True,,False,0.0,False,,,,True
7245,Mars,Trappist,False,41.0,False,,False,F,P,1611,False
7246,Europa,Trappist,False,44.0,False,1812.0,True,A,S,94,False
7247,Europa,Trappist,False,39.0,True,2487.0,True,A,S,94,False
7248,Mars,Cancri,True,29.0,False,0.0,True,D,P,244,True
7249,Mars,Trappist,False,37.0,False,2384.0,True,D,P,244,False
7250,Europa,Cancri,True,41.0,False,0.0,False,C,P,252,True
7251,Earth,PSO,False,18.0,False,747.0,False,F,S,1480,False
7252,Earth,Cancri,True,,False,0.0,False,G,P,1245,False
7253,Europa,Cancri,False,55.0,False,4586.0,False,B,S,299,True
7254,Earth,Trappist,True,21.0,False,0.0,False,E,P,503,True
7255,Europa,Trappist,True,28.0,False,0.0,True,B,S,300,True
7256,Europa,Trappist,False,43.0,False,9973.0,True,B,S,300,True
7257,Earth,PSO,False,32.0,False,707.0,False,G,S,1253,False
7258,Earth,Trappist,False,23.0,False,791.0,True,F,P,1612,True
7259,Earth,Cancri,True,5.0,False,0.0,True,G,P,1246,True
7260,Earth,Cancri,False,14.0,False,852.0,False,G,S,1254,False
7261,Earth,Trappist,False,24.0,False,1584.0,False,F,P,1613,False
7262,Earth,PSO,True,22.0,False,0.0,False,G,S,1257,True
7263,Earth,Trappist,False,14.0,False,634.0,False,F,S,1484,True
7264,Earth,Trappist,False,20.0,False,791.0,False,E,P,504,False
7265,Earth,Trappist,False,17.0,False,1008.0,True,G,S,1258,False
7266,Earth,Cancri,False,20.0,False,1235.0,True,F,S,1485,False
7267,Earth,Trappist,False,22.0,False,,False,G,S,1259,True
7268,Earth,Trappist,True,15.0,False,0.0,False,G,P,1248,True
7269,Mars,Cancri,False,67.0,False,1719.0,False,D,P,245,True
7270,Europa,Cancri,False,28.0,False,6527.0,False,C,P,253,False
7271,Europa,,False,57.0,False,6137.0,False,D,P,246,False
7272,Earth,PSO,True,21.0,False,0.0,False,G,P,1249,True
7273,Mars,Trappist,False,34.0,False,1578.0,True,F,S,1486,False
7274,Mars,Trappist,True,17.0,False,0.0,True,E,S,510,False
7275,Earth,Cancri,False,33.0,False,677.0,False,F,P,1614,True
7276,Europa,Cancri,False,33.0,False,17662.0,True,C,S,291,False
7277,Europa,Trappist,False,28.0,False,5931.0,True,C,S,291,False
7278,Mars,Trappist,True,18.0,False,0.0,False,F,S,1487,True
7279,Mars,Trappist,True,28.0,False,0.0,False,F,P,1615,True
7280,Earth,Trappist,False,13.0,False,845.0,False,G,S,1261,False
7281,Earth,Trappist,False,38.0,False,3417.0,False,F,P,1616,False
7282,Europa,Cancri,False,39.0,False,,True,B,S,301,False
7283,Europa,Trappist,True,18.0,False,0.0,True,,,,True
7284,Earth,PSO,False,43.0,False,648.0,False,F,S,1488,False
7285,Earth,Trappist,False,32.0,False,,False,F,S,1489,False
7286,Mars,Trappist,True,29.0,False,0.0,True,F,S,1490,False
7287,Mars,Cancri,False,45.0,False,1140.0,True,F,S,1490,False
7288,Mars,Trappist,True,25.0,False,0.0,True,F,S,1490,True
7289,Earth,Cancri,False,64.0,False,702.0,False,F,S,1491,False
7290,,Trappist,False,18.0,False,2141.0,False,F,P,1617,False
7291,Earth,Trappist,False,44.0,False,792.0,False,E,P,506,False
7292,Earth,Trappist,True,15.0,False,0.0,False,G,P,1251,True
7293,,Cancri,False,21.0,False,4393.0,False,,,,False
7294,Mars,Trappist,False,33.0,False,2598.0,False,F,P,1620,False
7295,Earth,Cancri,False,3.0,False,0.0,True,G,P,1253,False
7296,Earth,Cancri,True,19.0,False,0.0,True,G,P,1253,True
7297,Earth,Trappist,False,37.0,False,0.0,False,G,P,1254,False
7298,Earth,Cancri,False,24.0,False,689.0,False,F,P,1621,False
7299,Earth,Trappist,False,26.0,False,,False,G,P,1256,False
7300,Mars,Trappist,True,26.0,False,0.0,True,F,S,1493,True
7301,Mars,Trappist,True,26.0,False,0.0,True,F,S,1493,True
7302,Earth,Trappist,False,22.0,False,1499.0,False,F,S,1494,False
7303,Mars,Trappist,False,26.0,False,1383.0,False,F,S,1495,False
7304,Earth,Trappist,False,27.0,False,880.0,False,F,P,1622,False
7305,Earth,PSO,False,27.0,False,605.0,False,F,S,1496,True
7306,Earth,PSO,False,37.0,False,925.0,False,F,S,1497,True
7307,Earth,Trappist,True,22.0,False,0.0,False,G,P,1257,False
7308,Earth,Cancri,False,24.0,False,809.0,False,G,P,1258,True
7309,Earth,Trappist,False,23.0,False,769.0,False,G,S,1264,False
7310,Earth,PSO,False,18.0,False,1075.0,False,F,P,1624,False
7311,Earth,Trappist,True,28.0,False,0.0,False,G,S,1266,False
7312,Earth,Trappist,True,4.0,False,0.0,False,G,S,1267,True
7313,Earth,PSO,True,23.0,False,0.0,True,G,S,1268,True
7314,Earth,PSO,True,2.0,False,0.0,True,G,S,1268,True
7315,Earth,Trappist,False,46.0,False,,True,G,S,1268,False
7316,Earth,Trappist,False,0.0,False,0.0,True,G,S,1268,False
7317,Mars,Trappist,False,16.0,False,1149.0,False,F,P,1626,False
7318,Mars,Trappist,False,19.0,False,1940.0,False,D,S,228,False
7319,Europa,Cancri,False,34.0,False,7003.0,True,B,S,305,False
7320,Europa,Trappist,False,34.0,False,4338.0,True,B,S,305,True
7321,Earth,Trappist,False,24.0,False,1817.0,False,G,S,1269,False
7322,Earth,PSO,True,28.0,False,0.0,False,G,S,1270,False
7323,Europa,Cancri,True,44.0,False,0.0,True,B,S,306,True
7324,Europa,Trappist,True,35.0,False,0.0,True,B,S,306,True
7325,Earth,Trappist,False,20.0,False,0.0,False,G,P,1259,False
7326,Earth,PSO,False,18.0,False,661.0,False,F,S,1500,False
7327,Earth,PSO,False,43.0,False,5281.0,True,G,P,1260,False
7328,Earth,PSO,False,48.0,False,743.0,True,F,P,1627,False
7329,Mars,Trappist,False,46.0,False,1298.0,False,E,S,513,True
7330,Mars,Trappist,True,75.0,False,0.0,False,,,,True
7331,Europa,Cancri,True,24.0,False,0.0,False,B,S,307,True
7332,Earth,Trappist,False,34.0,False,907.0,False,G,P,1261,False
7333,Mars,Trappist,False,29.0,False,1687.0,True,,,,False
7334,Mars,Trappist,True,46.0,False,0.0,True,F,S,1501,True
7335,Earth,Trappist,False,22.0,False,621.0,False,G,S,1271,False
7336,Mars,Trappist,True,42.0,False,0.0,False,E,S,514,False
7337,Mars,Trappist,True,46.0,False,0.0,False,F,P,1629,True
7338,Earth,Trappist,False,15.0,False,987.0,False,E,P,508,False
7339,Mars,Trappist,False,42.0,False,2014.0,True,F,S,1502,False
7340,Mars,Trappist,False,31.0,False,1298.0,True,E,S,515,False
7341,Mars,Trappist,True,9.0,False,0.0,True,F,S,1502,True
7342,Earth,Trappist,False,34.0,False,776.0,False,F,S,1503,False
7343,Earth,Trappist,False,21.0,False,845.0,True,G,P,1264,False
7344,Earth,Cancri,False,16.0,False,874.0,True,F,P,1630,False
7345,Earth,Trappist,False,40.0,False,828.0,True,F,P,1630,False
7346,,Trappist,False,23.0,False,1288.0,False,F,S,1504,True
7347,Earth,Trappist,True,6.0,False,0.0,False,G,P,1265,False
7348,Earth,Trappist,False,17.0,False,2588.0,False,F,S,1505,True
7349,Earth,Cancri,False,37.0,False,2234.0,False,F,S,1506,True
7350,Europa,PSO,True,30.0,False,0.0,True,C,S,293,True
7351,Europa,Trappist,True,32.0,False,0.0,True,C,S,293,True
7352,Europa,Cancri,True,41.0,False,0.0,True,C,S,293,True
7353,Europa,Cancri,False,43.0,False,22177.0,False,C,P,255,False
7354,Earth,Cancri,False,17.0,False,6278.0,False,E,S,517,False
7355,Europa,Trappist,True,37.0,False,0.0,False,B,P,257,True
7356,Earth,Trappist,True,18.0,False,0.0,False,,,,True
7357,Earth,Trappist,,1.0,False,0.0,True,G,P,1267,False
7358,Earth,Trappist,False,38.0,False,1714.0,True,G,P,1267,False
7359,Earth,Trappist,False,25.0,False,868.0,True,F,P,1633,False
7360,Earth,Trappist,False,6.0,False,0.0,True,G,P,1267,False
7361,Earth,Trappist,True,1.0,False,0.0,True,G,P,1267,True
7362,Earth,PSO,False,7.0,False,0.0,True,G,P,1267,True
7363,Earth,Trappist,False,24.0,False,737.0,True,F,P,1634,False
7364,Earth,Trappist,False,19.0,False,747.0,True,F,P,1634,True
7365,Europa,Cancri,True,26.0,False,0.0,False,B,S,309,True
7366,Earth,Trappist,False,49.0,False,1757.0,False,G,P,1268,False
7367,Earth,Trappist,False,18.0,False,705.0,False,G,P,1269,False
7368,Earth,Trappist,False,25.0,False,722.0,False,G,P,1270,False
7369,Earth,Trappist,False,46.0,False,,False,F,S,1507,False
7370,Earth,Trappist,True,33.0,False,0.0,True,G,P,1271,False
7371,Earth,Trappist,False,10.0,False,0.0,True,G,P,1271,True
7372,Earth,Trappist,True,38.0,False,0.0,False,G,P,1272,True
7373,Mars,Trappist,False,23.0,False,2077.0,False,E,P,512,False
7374,Earth,Trappist,True,26.0,False,0.0,False,G,P,1273,True
7375,Earth,Trappist,False,16.0,False,846.0,False,G,P,1274,False
7376,Earth,Trappist,False,29.0,False,858.0,False,E,S,518,True
7377,Europa,PSO,True,35.0,False,0.0,False,C,P,256,True
7378,Earth,Trappist,False,58.0,False,971.0,True,F,S,1508,False
7379,Earth,Cancri,True,17.0,False,0.0,True,G,S,1273,True
7380,Earth,Trappist,True,16.0,False,0.0,True,,,,True
7381,Earth,Cancri,True,2.0,False,0.0,True,G,S,1274,True
7382,Earth,Trappist,False,13.0,False,888.0,True,,,,False
7383,Mars,Trappist,False,18.0,False,940.0,False,F,P,1636,True
7384,Earth,Cancri,False,29.0,False,791.0,False,E,S,519,True
7385,Earth,Cancri,False,21.0,False,700.0,False,F,S,1509,False
7386,Europa,Cancri,True,43.0,,0.0,False,C,S,295,True
7387,Earth,Trappist,True,69.0,False,0.0,True,G,S,1275,False
7388,Earth,Trappist,False,40.0,False,809.0,True,G,S,1275,False
7389,Earth,Trappist,True,1.0,False,0.0,True,G,S,1275,True
7390,Mars,Trappist,True,36.0,False,0.0,False,F,S,1512,True
7391,Earth,Trappist,,60.0,False,0.0,True,G,P,1276,False
7392,Earth,PSO,True,17.0,False,0.0,True,G,P,1276,True
7393,Earth,Trappist,True,49.0,False,0.0,True,G,P,1276,False
7394,Earth,Trappist,False,23.0,False,844.0,True,G,P,1276,False
7395,Earth,Trappist,False,39.0,False,645.0,False,F,P,1638,False
7396,Earth,Trappist,True,53.0,False,0.0,True,,,,True
7397,Earth,Trappist,False,26.0,False,4451.0,True,G,P,1277,True
7398,Europa,Trappist,False,31.0,False,2574.0,True,C,S,296,False
7399,Europa,Trappist,True,48.0,False,0.0,True,C,S,296,True
7400,Europa,Cancri,False,26.0,,7927.0,True,C,S,296,False
7401,Mars,Trappist,True,25.0,False,0.0,False,F,S,1513,True
7402,Europa,Cancri,True,25.0,False,0.0,False,B,S,310,True
7403,Earth,,False,30.0,False,644.0,False,F,P,1639,False
7404,Earth,Trappist,True,,False,0.0,False,G,S,1278,True
7405,Earth,Trappist,True,23.0,False,0.0,True,G,P,1278,False
7406,Earth,Trappist,False,24.0,False,530.0,True,G,P,1278,False
7407,Earth,Trappist,False,47.0,False,723.0,True,G,P,1278,True
7408,Earth,Trappist,True,37.0,False,0.0,False,G,P,1279,False
7409,Mars,Trappist,True,24.0,False,0.0,False,F,P,1640,True
7410,Earth,Trappist,False,21.0,False,907.0,False,G,P,1281,False
7411,Mars,Trappist,True,42.0,False,0.0,False,F,S,1515,True
7412,Earth,Trappist,False,39.0,False,3109.0,False,F,S,1517,False
7413,Earth,Trappist,False,28.0,False,646.0,False,F,P,1642,False
7414,Earth,Trappist,False,32.0,False,,False,E,P,514,False
7415,Europa,Trappist,False,31.0,False,3839.0,False,B,S,311,False
7416,Earth,Trappist,True,13.0,False,0.0,False,,,,True
7417,Earth,Trappist,False,41.0,False,903.0,False,F,S,1520,True
7418,Earth,Trappist,False,21.0,False,629.0,True,F,P,1644,False
7419,Earth,Trappist,False,,False,0.0,True,G,P,1284,False
7420,Earth,Trappist,False,9.0,False,0.0,True,G,P,1284,True
7421,Europa,Trappist,False,36.0,False,12319.0,True,D,S,229,False
7422,Europa,Cancri,True,30.0,False,0.0,True,D,S,229,True
7423,Earth,Trappist,False,27.0,False,852.0,False,G,S,1281,False
7424,Earth,Trappist,False,40.0,False,1033.0,False,F,S,1521,False
7425,Europa,Trappist,False,41.0,False,20012.0,False,C,P,257,False
7426,Europa,Cancri,True,16.0,False,0.0,True,B,P,258,True
7427,Europa,PSO,False,36.0,True,6608.0,True,B,P,258,True
7428,Europa,Trappist,False,15.0,False,8145.0,True,D,S,230,False
7429,Europa,Trappist,True,39.0,False,0.0,True,D,S,230,True
7430,Mars,Trappist,True,21.0,False,0.0,False,F,S,1522,True
7431,Earth,PSO,False,24.0,False,695.0,False,F,P,1645,True
7432,Mars,Trappist,False,28.0,False,1869.0,False,F,P,1646,False
7433,Earth,Trappist,False,47.0,False,2344.0,False,G,S,1283,False
7434,Earth,Trappist,False,55.0,False,,True,G,P,1287,False
7435,Earth,Trappist,True,,False,0.0,True,G,P,1287,True
7436,Earth,Cancri,False,22.0,False,719.0,True,E,P,516,True
7437,Earth,Trappist,True,26.0,False,0.0,True,G,P,1287,True
7438,Mars,,False,62.0,False,1349.0,True,F,S,1523,False
7439,Mars,Trappist,False,53.0,False,2098.0,True,E,S,524,False
7440,Earth,Cancri,False,29.0,False,810.0,False,G,S,1284,False
7441,Earth,Trappist,False,21.0,False,888.0,False,G,P,1288,False
7442,Earth,PSO,True,18.0,False,0.0,False,G,S,1285,True
7443,Mars,Trappist,True,34.0,False,0.0,False,E,S,525,True
7444,Earth,Trappist,False,19.0,False,,False,F,P,1648,False
7445,Earth,Trappist,False,14.0,False,1725.0,False,G,P,1290,False
7446,Earth,Trappist,False,21.0,False,,False,G,S,1288,False
7447,Mars,Trappist,False,55.0,False,1265.0,False,D,S,232,True
7448,Europa,Cancri,False,18.0,False,4006.0,False,C,P,258,True
7449,Europa,Cancri,True,33.0,False,0.0,True,B,P,260,True
7450,Europa,Trappist,False,35.0,False,,True,B,P,260,False
7451,Europa,Trappist,True,31.0,False,0.0,False,C,S,297,True
7452,Europa,Trappist,False,27.0,False,5983.0,True,C,P,259,False
7453,Europa,Trappist,False,,False,2000.0,True,C,P,259,False
7454,Earth,PSO,True,13.0,False,0.0,False,G,S,1289,True
7455,Earth,Trappist,False,24.0,False,722.0,True,F,P,1652,False
7456,Earth,Trappist,False,22.0,False,814.0,True,G,P,1293,False
7457,Europa,Trappist,True,32.0,False,0.0,True,B,P,261,False
7458,Europa,Trappist,True,18.0,False,0.0,True,B,P,261,True
7459,Europa,Trappist,True,53.0,False,0.0,False,,,,True
7460,Mars,Trappist,False,4.0,False,0.0,True,F,P,1653,True
7461,Mars,Trappist,True,24.0,False,0.0,True,F,P,1653,True
7462,Mars,Trappist,False,23.0,False,1271.0,True,F,P,1653,True
7463,Mars,Trappist,False,1.0,False,0.0,True,F,P,1653,True
7464,Earth,Trappist,False,18.0,False,2279.0,False,F,P,1654,True
7465,Mars,Trappist,False,21.0,False,1338.0,False,F,P,1655,False
7466,Mars,Trappist,False,40.0,False,3831.0,False,D,P,248,False
